Date,AAPL,GOOG,MSFT
2022-10-14,136.5630340576172,96.83207702636719,223.78895568847656
2022-10-17,140.54010009765625,100.41918182373047,232.5717010498047
2022-10-18,141.8625030517578,101.02699279785156,233.521484375
2022-10-19,141.97103881835938,99.93093872070312,231.5436248779297
2022-10-20,141.50723266601562,100.17007446289062,231.22055053710938
2022-10-21,145.3363037109375,101.11668395996094,237.06591796875
2022-10-24,147.48765563964844,102.60134887695312,242.08885192871094
2022-10-25,150.33970642089844,104.55432891845703,245.4276885986328
2022-10-26,147.38897705078125,94.48052215576172,226.4913787841797
2022-10-27,142.89874267578125,92.26847076416016,222.01675415039062
2022-10-28,153.69508361816406,96.23422241210938,230.94639587402344
2022-10-31,151.32656860351562,94.32109832763672,227.2844696044922
2022-11-01,148.6719207763672,90.17598724365234,223.4071044921875
2022-11-02,143.1256866455078,86.75827026367188,215.50558471679688
2022-11-03,137.05645751953125,83.19108581542969,209.77767944335938
2022-11-04,136.78956604003906,86.38958740234375,216.76866149902344
2022-11-07,137.32334899902344,88.3326187133789,223.11337280273438
2022-11-08,137.89666748046875,88.59168243408203,224.09251403808594
2022-11-09,133.3198699951172,87.08708953857422,219.82351684570312
2022-11-10,145.18197631835938,93.83284759521484,237.90794372558594
2022-11-11,147.9794464111328,96.3836898803711,241.95176696777344
2022-11-14,146.5757598876953,95.68619537353516,236.50782775878906
2022-11-15,148.31553649902344,98.36656188964844,236.9190673828125
2022-11-16,147.0799102783203,98.63558959960938,237.35105895996094
2022-11-17,148.98773193359375,98.14734649658203,237.3019561767578
2022-11-18,149.5511474609375,97.44985961914062,236.85031127929688
2022-11-21,146.3088836669922,95.48690795898438,237.665283203125
2022-11-22,148.45394897460938,96.98153686523438,240.59127807617188
2022-11-23,149.33372497558594,98.46619415283203,243.09510803222656
2022-11-25,146.40773010253906,97.25056457519531,243.00672912597656
2022-11-28,142.56243896484375,95.90540313720703,237.38052368164062
2022-11-29,139.54747009277344,95.09830474853516,235.9764404296875
2022-11-30,146.32864379882812,101.0867919921875,250.5181427001953
2022-12-01,146.60540771484375,100.91739654541016,250.07630920410156
2022-12-02,146.1111602783203,100.46900939941406,250.40032958984375
2022-12-05,144.94471740722656,99.51244354248047,245.66763305664062
2022-12-06,141.2675018310547,96.96160125732422,240.67967224121094
